Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (m²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
5.3002;439.98;98.106;-12.096;98.961;12.114;41.367;26.479;49.116;32.623;12.982;0.6481;-23.364;-48;9.785;1.2006;0;-1.2726;-0.28848;8256.4;0;5.5915;0.01467;1622.7;1402.3;2.7245;0.28637;17857607;0;19.352;0.7268;0.72991;0.4338;0.16234;0.13066;0.15425;0.42053;2.764e-4;0;0;0;0;-2.9597e-4;0.013624;80.9;0.0051403;82.448;26.071;NaN;24.028;897.06;345.86;0.01;0.35425
5.3102;440.96;97.985;-12.09;98.841;12.108;41.477;26.547;49.245;32.621;12.978;0.65332;-23.364;-48;9.785;1.2165;0;-1.1788;-0.29265;8256.4;0;5.5915;0.01467;1622.1;1402.3;2.7174;0.28603;17834810;0;19.305;0.72677;0.72996;0.43381;0.16233;0.13064;0.15652;0.42579;1.7841e-4;0;0;0;0;-2.5454e-4;0.013608;80.9;0.0051403;82.448;26.167;NaN;24.02;896.96;345.86;0.01;0.35452
5.3202;441.94;97.864;-12.084;98.72;12.102;41.588;26.615;49.375;32.618;12.975;0.65818;-23.364;-48;9.785;1.2314;0;-1.0841;-0.29644;8256.4;0;5.5915;0.01467;1621.6;1402.3;2.7107;0.28569;17812028;0;19.258;0.72674;0.73001;0.43382;0.16232;0.13061;0.15867;0.43057;2.6622e-4;0;0;0;0;-2.1581e-4;0.013592;80.9;0.0051403;82.447;26.255;NaN;24.012;896.86;345.85;0.01;0.3548
5.3302;442.92;97.743;-12.078;98.6;12.097;41.698;26.683;49.505;32.615;12.971;0.66268;-23.364;-48;9.785;1.2454;0;-0.9886;-0.29984;8256.4;0;5.5915;0.01467;1621.1;1402.3;2.7045;0.28534;17789259;0;19.21;0.72672;0.73006;0.43382;0.16231;0.13058;0.16068;0.43456;-4.1672e-4;0;0;0;0;-1.7991e-4;0.013576;80.9;0.0051403;82.446;26.337;NaN;24.004;896.76;345.85;0.01;0.35508
5.3402;443.9;97.623;-12.072;98.48;12.091;41.809;26.751;49.635;32.613;12.967;0.6668;-23.364;-48;9.785;1.2585;0;-0.89249;-0.3028;8256.4;0;5.5915;0.01467;1620.6;1402.3;2.6986;0.285;17766505;0;19.163;0.72669;0.7301;0.43383;0.1623;0.13056;0.16256;0.43877;3.6192e-4;0;0;0;0;-1.4699e-4;0.01356;80.9;0.0051403;82.446;26.412;NaN;23.996;896.66;345.84;0.01;0.35535
5.3502;444.87;97.502;-12.066;98.36;12.085;41.919;26.819;49.764;32.611;12.963;0.6703;-23.364;-48;9.785;1.27;0;-0.79574;-0.30548;8256.4;0;5.5915;0.01467;1620.2;1402.3;2.6935;0.28466;17743757;0;19.116;0.72666;0.73013;0.43384;0.16229;0.13053;0.16421;0.4429;1.4588e-4;0;0;0;0;-1.1713e-4;0.013544;80.9;0.0051403;82.444;26.48;NaN;23.988;896.56;345.84;0.01;0.35563
5.3602;445.85;97.381;-12.06;98.24;12.079;42.029;26.888;49.894;32.608;12.959;0.6636;-23.364;-48;9.785;1.2556;0;-0.69886;-0.30894;8256.4;0;5.5915;0.01467;1620.6;1402.3;2.6992;0.28431;17720699;0;19.064;0.72663;0.73003;0.43385;0.16228;0.13051;0.16213;0.43723;-3.1765e-4;0;0;0;0;-9.057e-5;0.013528;80.9;0.0051403;82.443;26.54;NaN;23.98;896.46;345.83;0.01;0.35591
5.3702;446.82;97.261;-12.054;98.12;12.072;42.139;26.956;50.023;32.606;12.955;0.65663;-23.364;-48;9.785;1.2403;0;-0.60332;-0.31202;8256.4;0;5.5915;0.01467;1621.1;1402.3;2.7053;0.28396;17697660;0;19.013;0.72661;0.72992;0.43386;0.16227;0.13048;0.15992;0.43252;-1.3154e-4;0;0;0;0;-6.7666e-5;0.013512;80.9;0.0051403;82.442;26.594;NaN;23.973;896.36;345.83;0.01;0.35618
5.3802;447.79;97.14;-12.048;98;12.065;42.249;27.024;50.153;32.604;12.952;0.64942;-23.364;-48;9.785;1.2241;0;-0.50905;-0.31465;8256.4;0;5.5915;0.01467;1621.7;1402.3;2.7119;0.28361;17674639;0;18.961;0.72658;0.72981;0.43387;0.16226;0.13046;0.15758;0.4275;2.8826e-4;0;0;0;0;-4.8293e-5;0.013496;80.9;0.0051403;82.44;26.641;NaN;23.965;896.26;345.82;0.01;0.35646
5.3902;448.76;97.02;-12.042;97.88;12.059;42.359;27.092;50.282;32.602;12.948;0.64197;-23.364;-48;9.785;1.2071;0;-0.41616;-0.31696;8256.4;0;5.5915;0.01467;1622.2;1402.3;2.7188;0.28326;17651637;0;18.91;0.72655;0.72969;0.43388;0.16225;0.13043;0.15512;0.42207;1.2438e-4;0;0;0;0;-3.2356e-5;0.01348;80.9;0.0051403;82.438;26.68;NaN;23.957;896.16;345.82;0.01;0.35673
5.4002;449.73;96.899;-12.036;97.76;12.052;42.469;27.161;50.412;32.6;12.944;0.63469;-23.364;-48;9.785;1.1901;0;-0.32459;-0.31884;8256.4;0;5.5915;0.01467;1622.8;1402.3;2.7257;0.28292;17628666;0;18.858;0.72652;0.72958;0.43388;0.16224;0.13041;0.15269;0.41637;4.7995e-4;0;0;0;0;-1.9733e-5;0.013464;80.9;0.0051403;82.436;26.714;NaN;23.949;896.06;345.81;0.01;0.35701
5.4102;450.7;96.779;-12.03;97.64;12.047;42.579;27.229;50.541;32.598;12.94;0.6423;-23.364;-48;9.785;1.2125;0;-0.23417;-0.31942;8256.4;0;5.5915;0.01467;1622;1402.3;2.7159;0.28258;17606212;0;18.813;0.7265;0.72967;0.43389;0.16222;0.13038;0.15589;0.42312;3.9583e-4;0;0;0;0;-1.0295e-5;0.013448;80.9;0.0051403;82.433;26.74;NaN;23.941;895.96;345.81;0.01;0.35729
5.4202;451.67;96.659;-12.024;97.521;12.041;42.689;27.297;50.671;32.596;12.936;0.64959;-23.364;-48;9.785;1.2339;0;-0.14244;-0.3198;8256.4;0;5.5915;0.01467;1621.2;1402.3;2.7065;0.28224;17583773;0;18.768;0.72647;0.72975;0.4339;0.16221;0.13036;0.15896;0.43034;9.8857e-5;0;0;0;0;-3.8184e-6;0.013432;80.9;0.0051403;82.431;26.76;NaN;23.933;895.87;345.8;0.01;0.35756
5.4302;452.63;96.538;-12.018;97.401;12.036;42.799;27.365;50.8;32.595;12.932;0.65655;-23.364;-48;9.785;1.2544;0;-0.049545;-0.32001;8256.4;0;5.5915;0.01467;1620.5;1402.3;2.6975;0.2819;17561350;0;18.723;0.72644;0.72983;0.43391;0.1622;0.13033;0.16191;0.43702;2.6494e-4;0;0;0;0;-4.6309e-7;0.013416;80.9;0.0051403;82.428;26.773;NaN;23.925;895.77;345.8;0.01;0.35805
5.4402;453.6;96.418;-12.012;97.281;12.031;42.909;27.434;50.929;32.593;12.928;0.66318;-23.364;-48;9.785;1.274;0;0.044469;-0.3201;8256.4;0;5.5915;0.01467;1619.8;1402.3;2.6889;0.28156;17538942;0;18.678;0.72642;0.72991;0.43392;0.16219;0.13031;0.16474;0.44249;3.3364e-4;0;0;0;0;3.7397e-7;0.0134;80.9;0.0051403;82.425;26.779;NaN;23.917;895.67;345.79;0.01;0.35863
5.4502;454.56;96.298;-12.007;97.162;12.025;43.019;27.502;51.058;32.591;12.925;0.66924;-23.364;-48;9.785;1.292;0;0.13948;-0.31997;8256.4;0;5.5915;0.01467;1619.2;1402.3;2.681;0.28122;17516542;0;18.633;0.72639;0.72998;0.43393;0.16218;0.13028;0.16736;0.44918;1.5851e-4;0;0;0;0;3.688e-6;0.013384;80.9;0.0051403;82.421;26.778;NaN;23.91;895.57;345.79;0.01;0.3592
5.4602;455.52;96.178;-12.001;97.042;12.019;43.128;27.571;51.188;32.59;12.921;0.6657;-23.364;-48;9.785;1.2851;0;0.23527;-0.31932;8256.4;0;5.5915;0.01467;1619.4;1402.3;2.6836;0.28088;17493848;0;18.584;0.72636;0.72991;0.43393;0.16217;0.13026;0.16635;0.44614;-4.7137e-4;0;0;0;0;1.0519e-5;0.013368;80.9;0.0051403;82.418;26.771;NaN;23.902;895.47;345.78;0.01;0.35951
5.4702;456.49;96.058;-11.995;96.923;12.013;43.238;27.639;51.317;32.588;12.917;0.66186;-23.364;-48;9.785;1.2774;0;0.33023;-0.31827;8256.4;0;5.5915;0.01467;1619.6;1402.3;2.6865;0.28054;17471170;0;18.535;0.72634;0.72984;0.43394;0.16216;0.13023;0.16522;0.44399;3.4652e-4;0;0;0;0;2.0776e-5;0.013353;80.9;0.0051403;82.414;26.756;NaN;23.894;895.37;345.78;0.01;0.35981
5.4802;457.45;95.938;-11.989;96.803;12.007;43.347;27.708;51.446;32.587;12.913;0.65772;-23.364;-48;9.785;1.2687;0;0.4245;-0.31689;8256.4;0;5.5915;0.01467;1619.9;1402.3;2.6899;0.2802;17448507;0;18.486;0.72631;0.72977;0.43395;0.16215;0.13021;0.16395;0.44127;4.9741e-4;0;0;0;0;3.4416e-5;0.013337;80.9;0.0051403;82.41;26.735;NaN;23.886;895.28;345.77;0.01;0.3601
5.4902;458.4;95.818;-11.982;96.684;12;43.457;27.776;51.575;32.585;12.909;0.65329;-23.364;-48;9.785;1.2591;0;0.51787;-0.31509;8256.4;0;5.5915;0.01467;1620.2;1402.3;2.6936;0.27985;17425860;0;18.437;0.72628;0.72969;0.43396;0.16214;0.13018;0.16256;0.43786;-3.048e-4;0;0;0;0;5.1348e-5;0.013321;80.9;0.0051403;82.406;26.706;NaN;23.878;895.18;345.77;0.01;0.36038
5.5002;459.36;95.699;-11.976;96.565;11.994;43.566;27.845;51.704;32.584;12.905;0.64877;-23.364;-48;9.785;1.2491;0;0.61029;-0.31294;8256.4;0;5.5915;0.01467;1620.5;1402.3;2.6975;0.27951;17403234;0;18.387;0.72626;0.72961;0.43397;0.16213;0.13016;0.16111;0.4344;-1.5984e-4;0;0;0;0;7.1486e-5;0.013305;80.9;0.0051403;82.401;26.672;NaN;23.87;895.08;345.76;0.01;0.36067
5.5102;460.32;95.579;-11.971;96.446;11.988;43.675;27.913;51.833;32.583;12.901;0.65125;-23.364;-48;9.785;1.2578;0;0.70185;-0.31165;8256.4;0;5.5915;0.01467;1620.2;1402.3;2.6935;0.27917;17380871;0;18.341;0.72623;0.72963;0.43398;0.16212;0.13013;0.16237;0.43751;-3.2628e-4;0;0;0;0;9.4776e-5;0.013289;80.9;0.0051403;82.396;26.63;NaN;23.863;894.98;345.76;0.01;0.36097
5.5202;461.27;95.459;-11.965;96.327;11.983;43.785;27.982;51.962;32.582;12.897;0.6534;-23.364;-48;9.785;1.2657;0;0.79372;-0.31025;8256.4;0;5.5915;0.01467;1619.9;1402.3;2.6899;0.27883;17358524;0;18.295;0.7262;0.72965;0.43398;0.16211;0.13011;0.1635;0.43933;-2.3514e-4;0;0;0;0;1.2151e-4;0.013273;80.9;0.0051403;82.391;26.582;NaN;23.855;894.89;345.75;0.01;0.36125
5.5302;462.23;95.34;-11.959;96.207;11.977;43.894;28.05;52.091;32.581;12.893;0.65522;-23.364;-48;9.785;1.2726;0;0.88574;-0.3087;8256.4;0;5.5915;0.01467;1619.6;1402.3;2.6866;0.2785;17336192;0;18.249;0.72618;0.72966;0.43399;0.1621;0.13008;0.1645;0.44176;1.1445e-4;0;0;0;0;1.5169e-4;0.013257;80.9;0.0051403;82.386;26.528;NaN;23.847;894.79;345.75;0.01;0.36154
5.5402;463.18;95.22;-11.953;96.088;11.971;44.003;28.119;52.22;32.58;12.889;0.65671;-23.364;-48;9.785;1.2787;0;0.978;-0.30699;8256.4;0;5.5915;0.01467;1619.4;1402.3;2.6838;0.27816;17313875;0;18.203;0.72615;0.72966;0.434;0.16209;0.13006;0.16537;0.44332;-8.8483e-5;0;0;0;0;1.8539e-4;0.013241;80.9;0.0051403;82.38;26.467;NaN;23.839;894.69;345.75;0.01;0.36183
5.5502;464.13;95.101;-11.947;95.97;11.965;44.112;28.188;52.349;32.579;12.886;0.65743;-23.364;-48;9.785;1.2827;0;1.0704;-0.30499;8256.4;0;5.5915;0.01467;1619.2;1402.3;2.6818;0.27782;17291558;0;18.157;0.72613;0.72966;0.43401;0.16208;0.13003;0.16594;0.44496;2.2725e-4;0;0;0;0;2.2261e-4;0.013225;80.9;0.0051403;82.375;26.399;NaN;23.832;894.6;345.74;0.01;0.36212
5.5602;465.08;94.981;-11.941;95.851;11.958;44.221;28.256;52.478;32.578;12.882;0.64052;-23.364;-48;9.785;1.2388;0;1.1627;-0.29698;8256.4;0;5.5915;0.01467;1620.7;1402.3;2.7;0.27747;17268650;0;18.103;0.7261;0.7294;0.43402;0.16207;0.13001;0.15959;0.43096;-3.1899e-4;0;0;0;0;2.6336e-4;0.01321;80.9;0.0051403;82.369;26.325;NaN;23.824;894.5;345.74;0.01;0.3624
5.5702;466.03;94.862;-11.935;95.732;11.951;44.33;28.325;52.607;32.577;12.878;0.62373;-23.364;-48;9.785;1.1941;0;1.252;-0.28774;8256.4;0;5.5915;0.01467;1622.2;1402.3;2.7186;0.27713;17245764;0;18.05;0.72607;0.72914;0.43403;0.16206;0.12998;0.15317;0.41633;3.6676e-4;0;0;0;0;3.0612e-4;0.013194;80.9;0.0051403;82.362;26.245;NaN;23.816;894.4;345.73;0.01;0.36269
5.5802;466.98;94.742;-11.929;95.613;11.944;44.439;28.394;52.735;32.576;12.874;0.6071;-23.364;-48;9.785;1.1486;0;1.3381;-0.27704;8256.4;0;5.5915;0.01467;1623.7;1402.3;2.7378;0.27678;17222901;0;17.996;0.72604;0.72889;0.43403;0.16205;0.12996;0.14669;0.40114;-4.3113e-4;0;0;0;0;3.5057e-4;0.013178;80.9;0.0051403;82.356;26.158;NaN;23.808;894.31;345.73;0.01;0.36298
5.5902;467.93;94.623;-11.923;95.494;11.937;44.548;28.462;52.864;32.575;12.87;0.59065;-23.364;-48;9.785;1.1025;0;1.421;-0.26464;8256.4;0;5.5915;0.01467;1625.3;1402.3;2.7574;0.27643;1.72e7;0;17.943;0.72602;0.72865;0.43404;0.16204;0.12993;0.14017;0.38659;5.8412e-5;0;0;0;0;3.9635e-4;0.013162;80.9;0.0051403;82.349;26.066;NaN;23.801;894.21;345.72;0.01;0.36326
5.6002;468.87;94.504;-11.917;95.376;11.93;44.656;28.531;52.993;32.575;12.866;0.57479;-23.364;-48;9.785;1.0568;0;1.5007;-0.25071;8256.4;0;5.5915;0.01467;1626.9;1402.3;2.777;0.27609;17177256;0;17.891;0.72599;0.72841;0.43405;0.16203;0.12991;0.13375;0.37117;2.3796e-6;0;0;0;0;4.4316e-4;0.013146;80.9;0.0051403;82.342;25.969;NaN;23.793;894.11;345.72;0.01;0.36355
5.6102;469.82;94.385;-11.911;95.257;11.925;44.765;28.6;53.121;32.574;12.862;0.57267;-23.364;-48;9.785;1.0518;0;1.5767;-0.24598;8256.4;0;5.5915;0.01467;1627.1;1402.3;2.7789;0.27575;17154971;0;17.844;0.72596;0.72836;0.43406;0.16202;0.12989;0.13306;0.36955;-2.2779e-4;0;0;0;0;4.904e-4;0.01313;80.9;0.0051403;82.334;25.866;NaN;23.785;894.02;345.71;0.01;0.36384
5.6202;470.76;94.266;-11.905;95.139;11.919;44.874;28.669;53.25;32.573;12.858;0.57033;-23.364;-48;9.785;1.0462;0;1.6522;-0.24091;8256.4;0;5.5915;0.01467;1627.2;1402.3;2.781;0.27541;17132701;0;17.797;0.72594;0.72831;0.43407;0.16201;0.12986;0.13227;0.36769;1.8204e-4;0;0;0;0;5.3979e-4;0.013115;80.9;0.0051403;82.326;25.758;NaN;23.778;893.92;345.71;0.01;0.36413
5.6302;471.7;94.147;-11.899;95.02;11.913;44.982;28.737;53.378;32.573;12.854;0.56779;-23.364;-48;9.785;1.0399;0;1.727;-0.23551;8256.4;0;5.5915;0.01467;1627.4;1402.3;2.7835;0.27508;1.711e7;0;17.75;0.72591;0.72826;0.43408;0.162;0.12984;0.13139;0.36541;-4.8194e-5;0;0;0;0;5.9128e-4;0.013099;80.9;0.0051403;82.318;25.645;NaN;23.77;893.83;345.7;0.01;0.36441
5.6402;472.64;94.028;-11.893;94.902;11.907;45.091;28.806;53.507;32.572;12.851;0.56504;-23.364;-48;9.7849;1.0329;0;1.8012;-0.22981;8256.4;0;5.5915;0.01467;1627.7;1402.3;2.7863;0.27474;17088206;0;17.704;0.72589;0.7282;0.43408;0.16199;0.12981;0.13041;0.36257;4.2026e-4;0;0;0;0;6.4476e-4;0.013083;80.9;0.0051403;82.31;25.527;NaN;23.762;893.73;345.7;0.01;0.3647
5.6502;473.58;93.909;-11.888;94.784;11.901;45.2;28.875;53.636;32.572;12.847;0.56197;-23.364;-48;9.7849;1.0249;0;1.8747;-0.22363;8256.4;0;5.5915;0.01467;1627.9;1402.3;2.7895;0.2744;17065977;0;17.657;0.72586;0.72814;0.43409;0.16198;0.12979;0.12929;0.36025;-2.0185e-4;0;0;0;0;7.0021e-4;0.013067;80.9;0.0051403;82.302;25.405;NaN;23.755;893.63;345.69;0.01;0.36499
5.6602;474.52;93.79;-11.882;94.665;11.895;45.308;28.944;53.764;32.572;12.843;0.5541;-23.364;-48;9.7849;1.0017;0;1.9476;-0.21167;8256.4;0;5.5915;0.01467;1628.7;1402.3;2.7994;0.27406;17043584;0;17.608;0.72584;0.72801;0.4341;0.16197;0.12976;0.12607;0.35228;4.9524e-4;0;0;0;0;7.5757e-4;0.013051;80.9;0.0051403;82.293;25.277;NaN;23.747;893.54;345.69;0.01;0.36527
5.6702;475.46;93.671;-11.876;94.547;11.889;45.416;29.013;53.892;32.571;12.839;0.54617;-23.364;-48;9.7849;0.97783;0;2.0186;-0.1987;8256.4;0;5.5915;0.01467;1629.6;1402.3;2.8097;0.27372;17021207;0;17.56;0.72581;0.72789;0.43411;0.16196;0.12974;0.12278;0.34442;3.0856e-4;0;0;0;0;8.1588e-4;0.013035;80.9;0.0051403;82.284;25.145;NaN;23.739;893.44;345.68;0.01;0.36556
5.6802;476.39;93.552;-11.87;94.429;11.883;45.525;29.082;54.021;32.571;12.835;0.53819;-23.364;-48;9.7849;0.9534;0;2.0879;-0.18454;8256.4;0;5.5915;0.01467;1630.4;1402.3;2.8203;0.27338;16998845;0;17.511;0.72578;0.72776;0.43412;0.16195;0.12972;0.11942;0.33581;5.0246e-4;0;0;0;0;8.7504e-4;0.01302;80.9;0.0051403;82.274;25.009;NaN;23.732;893.35;345.68;0.01;0.36584
5.6902;477.33;93.434;-11.865;94.311;11.876;45.633;29.15;54.149;32.571;12.831;0.53017;-23.364;-48;9.7849;0.9284;0;2.1552;-0.16919;8256.4;0;5.5915;0.01467;1631.3;1402.3;2.8312;0.27304;16976498;0;17.463;0.72576;0.72763;0.43412;0.16194;0.12969;0.116;0.32722;7.0388e-5;0;0;0;0;9.3472e-4;0.013004;80.9;0.0051403;82.264;24.868;NaN;23.724;893.25;345.68;0.01;0.36613
5.7002;478.26;93.315;-11.859;94.193;11.87;45.741;29.219;54.277;32.57;12.828;0.52232;-23.364;-48;9.7849;0.90346;0;2.2206;-0.15277;8256.4;0;5.5915;0.01467;1632.2;1402.3;2.8421;0.2727;16954174;0;17.415;0.72573;0.72751;0.43413;0.16193;0.12967;0.1126;0.31926;-2.8906e-4;0;0;0;0;9.9482e-4;0.012988;80.9;0.0051403;82.254;24.723;NaN;23.717;893.16;345.67;0.01;0.36642
5.7102;479.19;93.197;-11.853;94.075;11.865;45.849;29.288;54.406;32.57;12.824;0.52132;-23.364;-48;9.7849;0.90143;0;2.284;-0.1487;8256.4;0;5.5915;0.01467;1632.2;1402.3;2.8427;0.27237;16932151;0;17.369;0.72571;0.72748;0.43414;0.16192;0.12964;0.11233;0.31784;3.0483e-4;0;0;0;0;0.001055;0.012972;80.9;0.0051403;82.244;24.574;NaN;23.709;893.06;345.67;0.01;0.3667
5.7202;480.13;93.078;-11.848;93.957;11.859;45.958;29.357;54.534;32.57;12.82;0.52014;-23.364;-48;9.7849;0.89883;0;2.3471;-0.14449;8256.4;0;5.5915;0.01467;1632.3;1402.3;2.8436;0.27204;1.691e7;0;17.324;0.72568;0.72744;0.43415;0.16191;0.12962;0.11197;0.31711;-7.6061e-5;0;0;0;0;0.0011169;0.012956;80.9;0.0051403;82.233;24.422;NaN;23.701;892.97;345.66;0.01;0.36699
5.7302;481.06;92.96;-11.842;93.839;11.854;46.066;29.426;54.662;32.57;12.816;0.5188;-23.364;-48;9.7849;0.89566;0;2.4099;-0.14016;8256.4;0;5.5915;0.01467;1632.4;1402.3;2.8447;0.2717;16888153;0;17.279;0.72566;0.7274;0.43416;0.1619;0.1296;0.11154;0.3163;-3.345e-4;0;0;0;0;0.0011804;0.012941;80.9;0.0051403;82.222;24.265;NaN;23.694;892.87;345.66;0.01;0.36727
5.7402;481.99;92.841;-11.837;93.721;11.848;46.174;29.495;54.79;32.57;12.813;0.5173;-23.364;-48;9.7849;0.89193;0;2.4722;-0.1356;8256.4;0;5.5915;0.01467;1632.5;1402.3;2.8461;0.27137;16866178;0;17.234;0.72563;0.72736;0.43416;0.16189;0.12957;0.11103;0.31509;-1.6141e-4;0;0;0;0;0.0012453;0.012925;80.9;0.0051403;82.211;24.105;NaN;23.686;892.78;345.65;0.01;0.36756
5.7502;482.91;92.723;-11.831;93.603;11.842;46.282;29.564;54.918;32.57;12.809;0.51531;-23.364;-48;9.7849;0.88653;0;2.5341;-0.13021;8256.4;0;5.5915;0.01467;1632.7;1402.3;2.8482;0.27104;16844205;0;17.188;0.7256;0.72732;0.43417;0.16188;0.12955;0.11029;0.3126;2.9212e-4;0;0;0;0;0.0013117;0.012909;80.9;0.0051403;82.2;23.941;NaN;23.679;892.68;345.65;0.01;0.36784
5.7602;483.84;92.605;-11.825;93.486;11.836;46.39;29.633;55.046;32.57;12.805;0.50078;-23.364;-48;9.7849;0.83703;0;2.5953;-0.092332;8256.4;0;5.5915;0.01467;1634.5;1402.3;2.8704;0.27069;16821699;0;17.138;0.72558;0.72711;0.43418;0.16187;0.12953;0.10362;0.29589;-8.2684e-5;0;0;0;0;0.0013793;0.012893;80.9;0.0051403;82.188;23.774;NaN;23.671;892.59;345.64;0.01;0.36813
5.7702;484.77;92.486;-11.82;93.368;11.83;46.497;29.702;55.174;32.57;12.801;0.48667;-23.364;-48;9.7849;0.78722;0;2.6526;-0.048714;8256.4;0;5.5915;0.01467;1636.3;1402.3;2.893;0.27035;16799213;0;17.088;0.72555;0.72691;0.43419;0.16186;0.1295;0.096967;0.27946;-3.8279e-4;0;0;0;0;0.0014446;0.012878;80.9;0.0051403;82.175;23.603;NaN;23.664;892.49;345.64;0.01;0.36842
5.7802;485.69;92.368;-11.814;93.251;11.824;46.605;29.771;55.302;32.57;12.798;0.473;-23.364;-48;9.7849;0.73716;0;2.7057;0.0019365;8256.4;0;5.5915;0.01467;1638.2;1402.3;2.9159;0.27001;16776746;0;17.039;0.72553;0.72672;0.4342;0.16185;0.12948;0.090344;0.2622;2.6279e-4;0;0;0;0;0.0015069;0.012862;80.9;0.0051403;82.163;23.429;NaN;23.656;892.4;345.63;0.01;0.3687
5.7902;486.61;92.25;-11.809;93.133;11.818;46.713;29.84;55.43;32.57;12.794;0.45982;-23.364;-48;9.7849;0.68695;0;2.7542;0.061126;8256.4;0;5.5915;0.01467;1640;1402.3;2.9392;0.26967;16754298;0;16.99;0.7255;0.72654;0.4342;0.16184;0.12945;0.083762;0.24447;4.3547e-4;0;0;0;0;0.0015654;0.012846;80.9;0.0051403;82.15;23.253;NaN;23.649;892.31;345.63;0.01;0.36899
5.8002;487.53;92.132;-11.804;93.016;11.812;46.821;29.909;55.558;32.57;12.79;0.44722;-23.364;-48;9.7849;0.63698;0;2.7975;0.13034;8256.4;0;5.5915;0.01467;1641.9;1402.3;2.9625;0.26933;16731872;0;16.941;0.72548;0.72637;0.43421;0.16183;0.12943;0.077275;0.22759;-1.3351e-5;0;0;0;0;0.0016191;0.01283;80.9;0.0051403;82.137;23.074;NaN;23.641;892.21;345.63;0.01;0.36928
5.8102;488.46;92.014;-11.798;92.898;11.806;46.929;29.978;55.686;32.57;12.787;0.43779;-23.364;-48;9.7849;0.59847;0;2.8366;0.19242;8256.4;0;5.5915;0.01467;1643.4;1402.3;2.9806;0.26899;1.671e7;0;16.894;0.72545;0.72624;0.43422;0.16182;0.12941;0.072316;0.21434;-2.9907e-4;0;0;0;0;0.0016689;0.012815;80.9;0.0051403;82.123;22.893;NaN;23.634;892.12;345.62;0.01;0.36956
5.8202;489.37;91.896;-11.793;92.781;11.801;47.036;30.047;55.814;32.57;12.783;0.42866;-23.364;-48;9.7849;0.55993;0;2.8707;0.26392;8256.4;0;5.5915;0.01467;1644.9;1402.3;2.9989;0.26865;16687350;0;16.846;0.72542;0.72612;0.43423;0.16181;0.12938;0.067391;0.20014;-4.107e-4;0;0;0;0;0.0017137;0.012799;80.9;0.0051403;82.11;22.709;NaN;23.626;892.03;345.62;0.01;0.36985
5.8302;490.29;91.778;-11.788;92.664;11.795;47.144;30.116;55.942;32.571;12.779;0.41986;-23.364;-48;9.7849;0.52146;0;2.8992;0.34694;8256.4;0;5.5915;0.01467;1646.4;1402.3;3.0172;0.26831;16665113;0;16.8;0.7254;0.726;0.43424;0.1618;0.12936;0.062512;0.18659;-3.8992e-4;0;0;0;0;0.0017523;0.012783;80.9;0.0051403;82.096;22.525;NaN;23.619;891.93;345.61;0.01;0.37013
5.8402;491.21;91.66;-11.782;92.546;11.79;47.251;30.185;56.07;32.571;12.776;0.41141;-23.364;-48;9.7849;0.48319;0;2.9205;0.44397;8256.4;0;5.5915;0.01467;1647.8;1402.3;3.0357;0.26797;16642891;0;16.753;0.72537;0.72589;0.43424;0.16179;0.12934;0.057694;0.17319;-1.5547e-4;0;0;0;0;0.0017827;0.012767;80.9;0.0051403;82.081;22.339;NaN;23.611;891.84;345.61;0.01;0.37042
5.8502;492.13;91.543;-11.777;92.429;11.784;47.359;30.253;56.197;32.571;12.772;0.40349;-23.364;-48;9.7849;0.44615;0;2.9333;0.5553;8256.4;0;5.5915;0.01467;1649.3;1402.3;3.0536;0.26763;16620695;0;16.707;0.72535;0.72579;0.43425;0.16178;0.12931;0.053066;0.15984;4.157e-4;0;0;0;0;0.001803;0.012752;80.9;0.0051403;82.067;22.151;NaN;23.604;891.75;345.6;0.01;0.37071
5.8602;493.04;91.425;-11.772;92.312;11.779;47.466;30.322;56.325;32.571;12.769;0.4025;-23.364;-48;9.7849;0.44332;0;2.9629;0.55972;8256.4;0;5.5915;0.01467;1649.4;1402.3;3.0547;0.2673;16598942;0;16.663;0.72532;0.72576;0.43426;0.16178;0.12929;0.052713;0.15885;-2.8424e-4;0;0;0;0;0.0018441;0.012736;80.9;0.0051403;82.052;21.963;NaN;23.596;891.65;345.6;0.01;0.371
